employee_id,employee_name,gender,age,department,designation,store_id,warehouse_id,join_date,salary
328,Zoya Pai,Female,29,Sales,Sales Executive,20,null,2022-02-09,29500.00
329,Girish Banerjee,Male,23,Sales,Sales Executive,20,null,2022-11-16,27500.00
330,Varun Joshi,Male,27,Sales,Sales Executive,20,null,2022-01-15,30000.00
331,Ankit Goel,Male,25,Sales,Sales Executive,20,null,2022-12-09,29000.00
332,Garima Arora,Female,28,Sales,Sales Executive,20,null,2022-02-09,28000.00
333,Leena Ahuja,Female,32,Sales,Sales Executive,20,null,2022-01-03,30000.00
334,Yamini Malhotra,Female,34,Sales,Sales Executive,20,null,2022-03-17,28500.00
335,Rajat Joshi,Male,31,Sales,Sales Executive,20,null,2022-02-13,30000.00
336,Harshil Naidu,Male,22,Sales,Cashier,20,null,2022-12-28,21000.00
337,Leena Mathew,Female,22,Sales,Cashier,20,null,2022-11-13,21000.00
338,Hemant Saxena,Male,22,Sales,Cashier,20,null,2022-12-08,22000.00
339,Shalini Rao,Female,27,Sales,Cashier,20,null,2022-03-19,22500.00
340,Aadhya Gupta,Female,32,Sales,Store Manager,21,null,2023-05-18,69000.00
341,Farhan Mathew,Male,28,Sales,Sales Executive,21,null,2023-06-01,29000.00
342,Arjun Saxena,Male,28,Sales,Sales Executive,21,null,2023-11-27,28500.00
343,Sanjay Kaur,Male,29,Sales,Sales Executive,21,null,2023-04-12,28000.00
344,Komal Dubey,Female,35,Sales,Sales Executive,21,null,2023-06-18,28500.00
345,Krish Khanna,Male,26,Sales,Sales Executive,21,null,2023-01-30,28500.00
346,Abhinav Das,Male,35,Sales,Sales Executive,21,null,2023-03-09,29000.00
347,Anika Gill,Female,32,Sales,Sales Executive,21,null,2023-05-14,30000.00
348,Anika Menon,Female,31,Sales,Sales Executive,21,null,2023-06-30,28000.00
349,Aditya Yadav,Male,33,Sales,Sales Executive,21,null,2023-11-15,27500.00
350,Bhavna Mirza,Female,26,Sales,Sales Executive,21,null,2023-12-26,26500.00
351,Karan Nair,Male,27,Sales,Sales Executive,21,null,2023-05-24,28500.00
352,Vijay Ali,Male,28,Sales,Sales Executive,21,null,2023-04-27,29000.00
353,Akshay Nair,Male,33,Sales,Sales Executive,21,null,2023-07-07,27500.00
354,Madhav Menon,Male,28,Sales,Sales Executive,21,null,2023-01-17,27500.00
355,Ankit Goyal,Male,32,Sales,Cashier,21,null,2023-11-21,21500.00
356,Mayank Nair,Male,33,Sales,Cashier,21,null,2023-06-20,22500.00
357,Abhinav Suri,Male,32,Sales,Cashier,21,null,2023-11-21,22000.00
358,Omkar Chauhan,Male,35,Sales,Cashier,21,null,2023-03-18,22000.00
359,Yash Gupta,Male,35,Sales,Store Manager,22,null,2021-08-01,76000.00
360,Siddharth Sinha,Male,24,Sales,Sales Executive,22,null,2021-05-23,30500.00
361,Radhika Ansari,Female,25,Sales,Sales Executive,22,null,2021-05-11,30500.00
362,Imran Hegde,Male,24,Sales,Sales Executive,22,null,2021-08-14,28500.00
363,Mayank Thakur,Male,23,Sales,Sales Executive,22,null,2021-02-24,30500.00
364,Shubham Qureshi,Male,24,Sales,Sales Executive,22,null,2021-11-19,28000.00
365,Siddharth Thakur,Male,23,Sales,Sales Executive,22,null,2021-05-19,29000.00
366,Kabir Gupta,Male,23,Sales,Sales Executive,22,null,2021-08-14,29000.00
367,Mansi Sinha,Female,24,Sales,Sales Executive,22,null,2021-05-18,29500.00
368,Aadhya Mehta,Female,24,Sales,Sales Executive,22,null,2021-07-01,30000.00
369,Jyoti Pillai,Other,24,Sales,Sales Executive,22,null,2021-10-26,29000.00
370,Aditya Tiwari,Male,23,Sales,Sales Executive,22,null,2021-08-07,28500.00
371,Tejas Tiwari,Male,24,Sales,Cashier,22,null,2021-10-10,22000.00
372,Akshay Mathew,Male,25,Sales,Cashier,22,null,2021-07-14,22000.00
373,Arjun Tyagi,Male,23,Sales,Cashier,22,null,2021-12-30,21500.00
374,Avni Joshi,Female,33,Sales,Store Manager,23,null,2025-01-24,65500.00
375,Kanika Thomas,Female,45,Sales,Sales Executive,23,null,2025-09-02,27000.00
376,Ishaan Mirza,Male,50,Sales,Sales Executive,23,null,2025-06-16,28500.00
377,Fatima Sharma,Female,56,Sales,Sales Executive,23,null,2025-03-01,29500.00
378,Aarav Malhotra,Male,45,Sales,Sales Executive,23,null,2025-10-19,29500.00
379,Dev Pai,Male,48,Sales,Sales Executive,23,null,2025-01-16,28000.00
380,Gaurav Puri,Male,46,Sales,Sales Executive,23,null,2025-03-20,29500.00
381,Rashi Verma,Female,60,Sales,Sales Executive,23,null,2025-06-14,29000.00
382,Sameer Bose,Male,51,Sales,Sales Executive,23,null,2025-01-07,29500.00
383,Vijay Khanna,Male,38,Sales,Sales Executive,23,null,2025-09-28,27500.00
384,Saumya Dutta,Female,51,Sales,Sales Executive,23,null,2025-03-27,30500.00
385,Anmol Ghosh,Other,38,Sales,Sales Executive,23,null,2025-08-27,28500.00
386,Rajat Tripathi,Male,38,Sales,Cashier,23,null,2025-09-09,21500.00
387,Ajay Kumar,Male,37,Sales,Cashier,23,null,2025-12-31,21500.00
388,Eshan Ghosh,Male,41,Sales,Cashier,23,null,2025-08-26,21000.00
389,Harshil Srivastava,Male,35,Sales,Store Manager,24,null,2022-05-01,73500.00
390,Dev Thakur,Male,31,Sales,Sales Executive,24,null,2022-07-16,28000.00
391,Girish Khan,Male,23,Sales,Sales Executive,24,null,2022-09-04,27500.00
392,Gauri Mishra,Female,29,Sales,Sales Executive,24,null,2022-03-24,29000.00
393,Rajat Kulkarni,Male,24,Sales,Sales Executive,24,null,2022-11-15,28500.00
394,Nikhil Mirza,Male,25,Sales,Sales Executive,24,null,2022-12-20,28500.00
395,Bhavna George,Female,30,Sales,Sales Executive,24,null,2022-07-06,30000.00
396,Yash Kulkarni,Male,29,Sales,Sales Executive,24,null,2022-01-28,30500.00
397,Bharat Gupta,Male,22,Sales,Sales Executive,24,null,2022-11-06,27500.00
398,Bhavna Pandey,Female,31,Sales,Sales Executive,24,null,2022-04-07,29500.00
399,Aarav Mirza,Male,24,Sales,Sales Executive,24,null,2022-11-20,28000.00
400,Kriti Jain,Female,23,Sales,Sales Executive,24,null,2022-10-26,28500.00
401,Lavanya Sehgal,Female,35,Sales,Cashier,24,null,2022-01-27,23500.00
402,Omkar Chatterjee,Male,29,Sales,Cashier,24,null,2022-04-30,22000.00
403,Harshil Goel,Male,24,Sales,Cashier,24,null,2022-12-29,21500.00
404,Rajiv Kulkarni,Male,29,Sales,Store Manager,25,null,2022-12-15,69500.00
405,Mayank Sharma,Male,23,Sales,Sales Executive,25,null,2022-11-16,27500.00
406,Karan Ansari,Male,33,Sales,Sales Executive,25,null,2022-07-18,28500.00
407,Lavanya Rao,Female,33,Sales,Sales Executive,25,null,2022-02-26,30000.00
408,Akshay Mukherjee,Male,22,Sales,Sales Executive,25,null,2022-08-24,28000.00
409,Ayesha Kapoor,Female,30,Sales,Sales Executive,25,null,2022-01-25,29000.00
410,Aditya George,Male,34,Sales,Sales Executive,25,null,2022-07-03,30000.00
411,Mansi Mukherjee,Female,28,Sales,Sales Executive,25,null,2022-04-22,29000.00
412,Harshil Nambiar,Male,28,Sales,Sales Executive,25,null,2022-05-06,28000.00
413,Vaishnavi Kaur,Female,23,Sales,Sales Executive,25,null,2022-09-16,28000.00
414,Chirag Tripathi,Male,22,Sales,Sales Executive,25,null,2022-09-29,28000.00
415,Meera Banerjee,Female,35,Sales,Sales Executive,25,null,2022-06-08,29000.00
416,Farhan Gill,Male,33,Sales,Cashier,25,null,2022-06-07,23000.00
417,Kiara Tiwari,Female,22,Sales,Cashier,25,null,2022-08-25,21500.00
418,Anirudh Goyal,Male,31,Sales,Cashier,25,null,2022-01-29,23000.00
419,Hina Yadav,Female,28,Sales,Store Manager,26,null,2024-04-26,69500.00
420,Sanjay Roy,Male,39,Sales,Sales Executive,26,null,2024-07-14,27500.00
421,Sanjay Subramanian,Male,42,Sales,Sales Executive,26,null,2024-05-23,28000.00
422,Aarohi Shetty,Female,44,Sales,Sales Executive,26,null,2024-07-21,30000.00
423,Aarav Pillai,Male,43,Sales,Sales Executive,26,null,2024-06-19,29000.00
424,Parth Dutta,Male,44,Sales,Sales Executive,26,null,2024-04-20,30500.00
425,Gauri Gill,Female,28,Sales,Sales Executive,26,null,2024-10-24,27500.00
426,Kabir Goel,Male,42,Sales,Sales Executive,26,null,2024-01-03,30000.00
427,Imran Pandey,Male,41,Sales,Sales Executive,26,null,2024-03-23,29500.00
428,Neil Yadav,Male,35,Sales,Sales Executive,26,null,2024-09-25,27500.00
429,Pari Patel,Female,26,Sales,Sales Executive,26,null,2024-08-26,27000.00
430,Tanya Goel,Female,41,Sales,Sales Executive,26,null,2024-06-30,29500.00
431,Rishabh Sethi,Male,42,Sales,Cashier,26,null,2024-02-13,22500.00
432,Aadhya Joshi,Female,40,Sales,Cashier,26,null,2024-06-28,22000.00
433,Diya Puri,Female,35,Sales,Cashier,26,null,2024-09-07,21000.00
434,Ira Gupta,Female,34,Sales,Store Manager,27,null,2023-12-29,71000.00
435,Dhruv Verma,Male,31,Sales,Sales Executive,27,null,2023-07-02,28500.00
436,Imran Mishra,Male,30,Sales,Sales Executive,27,null,2023-02-23,28500.00
437,Rashi Subramanian,Female,27,Sales,Sales Executive,27,null,2023-02-26,28500.00
438,Harshil Tiwari,Male,29,Sales,Sales Executive,27,null,2023-11-30,27000.00
439,Aditya Bajaj,Male,33,Sales,Sales Executive,27,null,2023-02-06,29500.00
440,Rajiv Mahajan,Male,30,Sales,Sales Executive,27,null,2023-09-04,27500.00
441,Riya Mukherjee,Female,33,Sales,Sales Executive,27,null,2023-06-13,28500.00
442,Fatima Iyer,Female,35,Sales,Sales Executive,27,null,2023-12-13,29500.00
443,Bhumika Mishra,Female,29,Sales,Sales Executive,27,null,2023-04-07,28000.00
444,Omkar Goyal,Male,31,Sales,Sales Executive,27,null,2023-03-20,29500.00
445,Sanjay Qureshi,Male,26,Sales,Sales Executive,27,null,2023-01-18,27500.00
446,Jatin Nair,Male,26,Sales,Cashier,27,null,2023-08-29,21000.00
447,Tejas Reddy,Male,26,Sales,Cashier,27,null,2023-12-16,22000.00
448,Vivaan Pai,Male,26,Sales,Cashier,27,null,2023-09-13,21000.00
449,Urvi Mahajan,Female,28,Sales,Store Manager,28,null,2021-09-25,71000.00
450,Manav Prasad,Male,25,Sales,Sales Executive,28,null,2021-12-21,29500.00
451,Vivaan Sinha,Male,25,Sales,Sales Executive,28,null,2021-06-29,28000.00
452,Meera Ansari,Female,24,Sales,Sales Executive,28,null,2021-11-06,30000.00
453,Kabir Ghosh,Male,23,Sales,Sales Executive,28,null,2021-08-22,28500.00
454,Lakshay Mahajan,Male,23,Sales,Sales Executive,28,null,2021-06-14,29000.00
455,Tanya Mathew,Female,25,Sales,Sales Executive,28,null,2021-03-13,30500.00
456,Vivaan Thakur,Male,25,Sales,Sales Executive,28,null,2021-04-03,29000.00
457,Tejas Mishra,Male,24,Sales,Sales Executive,28,null,2021-12-08,29000.00
458,Komal Nambiar,Female,24,Sales,Sales Executive,28,null,2021-09-07,28500.00
459,Manav Jain,Male,23,Sales,Sales Executive,28,null,2021-04-29,30000.00
460,Neil Bansal,Male,25,Sales,Sales Executive,28,null,2021-03-10,29500.00
461,Hitesh Bhat,Male,24,Sales,Sales Executive,28,null,2021-05-12,30500.00
462,Kavya Tyagi,Female,24,Sales,Sales Executive,28,null,2021-03-23,30000.00
463,Lakshay Chatterjee,Male,23,Sales,Cashier,28,null,2021-08-12,22000.00
464,Varun Hegde,Male,24,Sales,Cashier,28,null,2021-05-11,23000.00
465,Anmol Chauhan,Other,24,Sales,Cashier,28,null,2021-03-27,23000.00
466,Farhan Hegde,Male,33,Sales,Store Manager,29,null,2022-06-20,72000.00
467,Nikhil Srivastava,Male,22,Sales,Sales Executive,29,null,2022-07-27,28000.00
468,Tushar Kapoor,Male,24,Sales,Sales Executive,29,null,2022-10-20,29000.00
469,Uday Rao,Male,26,Sales,Sales Executive,29,null,2022-05-09,29500.00
470,Naman Ansari,Male,35,Sales,Sales Executive,29,null,2022-03-08,31000.00
471,Ajay Roy,Male,22,Sales,Sales Executive,29,null,2022-09-18,27000.00
472,Aditya Kaur,Male,31,Sales,Sales Executive,29,null,2022-03-02,30500.00
473,Deepika Yadav,Female,22,Sales,Sales Executive,29,null,2022-11-03,28000.00
474,Ishani Shetty,Female,22,Sales,Sales Executive,29,null,2022-11-01,26500.00
475,Ishita Goel,Female,23,Sales,Sales Executive,29,null,2022-09-11,29000.00
476,Yash Sethi,Male,32,Sales,Sales Executive,29,null,2022-02-19,30000.00
477,Sameer Tiwari,Male,24,Sales,Sales Executive,29,null,2022-09-16,27500.00
478,Siddharth Naidu,Male,34,Sales,Cashier,29,null,2022-05-15,22500.00
479,Vivaan Fernandes,Male,22,Sales,Cashier,29,null,2022-09-30,21000.00
480,Farhan Suri,Male,34,Sales,Cashier,29,null,2022-07-11,23000.00
481,Rajiv Ghosh,Male,35,Sales,Store Manager,30,null,2022-08-09,74500.00
482,Yashika Thomas,Female,22,Sales,Sales Executive,30,null,2022-08-28,28500.00
483,Aryan Yadav,Male,23,Sales,Sales Executive,30,null,2022-08-24,27000.00
484,Aarohi Tiwari,Female,34,Sales,Sales Executive,30,null,2022-02-22,30000.00
485,Vidhi Prasad,Female,35,Sales,Sales Executive,30,null,2022-03-30,29000.00
486,Shubham Subramanian,Male,27,Sales,Sales Executive,30,null,2022-04-30,27500.00
487,Eshan Tyagi,Male,25,Sales,Sales Executive,30,null,2022-09-07,27500.00
488,Diya Tripathi,Female,23,Sales,Sales Executive,30,null,2022-12-03,29000.00
489,Shalini Das,Female,24,Sales,Sales Executive,30,null,2022-11-17,27000.00
490,Neil Nambiar,Male,29,Sales,Sales Executive,30,null,2022-02-09,29000.00
491,Hitesh Mirza,Male,22,Sales,Sales Executive,30,null,2022-07-21,28000.00
492,Aditi Hegde,Female,30,Sales,Sales Executive,30,null,2022-02-09,29500.00
493,Yamini Tripathi,Female,25,Sales,Cashier,30,null,2022-08-30,22500.00
494,Karan Agarwal,Male,28,Sales,Cashier,30,null,2022-01-17,22500.00
495,Pranav Pai,Male,27,Sales,Cashier,30,null,2022-07-21,22500.00
496,Ankit Roy,Male,32,Sales,Store Manager,31,null,2025-08-05,65500.00
497,Heena Bajaj,Female,40,Sales,Sales Executive,31,null,2025-09-15,26500.00
498,Navya Iyer,Female,37,Sales,Sales Executive,31,null,2025-12-26,26500.00
499,Palak Kapoor,Female,40,Sales,Sales Executive,31,null,2025-10-28,26500.00
500,Rishabh Saxena,Male,43,Sales,Sales Executive,31,null,2025-09-14,29000.00
501,Shalini Menon,Female,37,Sales,Sales Executive,31,null,2025-09-10,27500.00
502,Kanika Naidu,Female,45,Sales,Sales Executive,31,null,2025-10-22,28500.00
503,Sanjay Pillai,Male,41,Sales,Sales Executive,31,null,2025-07-30,27500.00
504,Esha Sandhu,Female,53,Sales,Sales Executive,31,null,2025-06-26,29000.00
505,Pranav Kaur,Male,55,Sales,Sales Executive,31,null,2025-06-25,30500.00
506,Aarav Mukherjee,Male,45,Sales,Sales Executive,31,null,2025-12-30,27000.00
507,Ritvik Gill,Male,37,Sales,Sales Executive,31,null,2025-09-04,28500.00
508,Pranav Sandhu,Male,42,Sales,Cashier,31,null,2025-11-26,21500.00
509,Bharat Ahuja,Male,44,Sales,Cashier,31,null,2025-10-18,21000.00
510,Darshan Hegde,Male,41,Sales,Cashier,31,null,2025-12-24,21500.00
511,Bharat Saxena,Male,29,Sales,Store Manager,32,null,2024-01-12,69500.00
512,Siddharth Srivastava,Male,33,Sales,Sales Executive,32,null,2024-09-12,27000.00
513,Harshil Kulkarni,Male,44,Sales,Sales Executive,32,null,2024-06-11,30500.00
514,Gaurav Fernandes,Male,42,Sales,Sales Executive,32,null,2024-08-04,28000.00
515,Dhruv Reddy,Male,39,Sales,Sales Executive,32,null,2024-04-24,29000.00
516,Nikhil Joshi,Male,30,Sales,Sales Executive,32,null,2024-12-30,28000.00
517,Yash Dubey,Male,39,Sales,Sales Executive,32,null,2024-08-04,28000.00
518,Karan Mathew,Male,43,Sales,Sales Executive,32,null,2024-04-07,29500.00
519,Dhruv Fernandes,Male,30,Sales,Sales Executive,32,null,2024-10-19,27500.00
520,Imran Iyer,Male,44,Sales,Sales Executive,32,null,2024-05-09,28500.00
521,Komal Kumar,Female,45,Sales,Sales Executive,32,null,2024-06-19,30500.00
522,Sasha Pai,Other,27,Sales,Sales Executive,32,null,2024-12-25,26000.00
523,Pari Banerjee,Female,37,Sales,Sales Executive,32,null,2024-03-02,27500.00
524,Anirudh Jain,Male,44,Sales,Sales Executive,32,null,2024-01-27,29500.00
525,Eshan Ahuja,Male,35,Sales,Cashier,32,null,2024-08-22,22500.00
526,Riya Thakur,Female,26,Sales,Cashier,32,null,2024-09-25,20500.00
527,Arjun Rana,Male,36,Sales,Cashier,32,null,2024-02-07,22500.00
528,Avi Khanna,Male,31,Sales,Store Manager,33,null,2022-10-10,71500.00
529,Dev Bhat,Male,24,Sales,Sales Executive,33,null,2022-10-31,28000.00
530,Jay Suri,Male,28,Sales,Sales Executive,33,null,2022-06-23,28000.00
531,Tushar Ali,Male,33,Sales,Sales Executive,33,null,2022-07-10,29000.00
532,Ankit Krishnan,Male,34,Sales,Sales Executive,33,null,2022-01-08,30500.00
533,Chhavi Siddiqui,Female,31,Sales,Sales Executive,33,null,2022-03-19,28500.00
534,Jatin Qureshi,Male,23,Sales,Sales Executive,33,null,2022-08-04,28500.00
535,Tushar Siddiqui,Male,33,Sales,Sales Executive,33,null,2022-02-26,29500.00
536,Sanjay Fernandes,Male,29,Sales,Sales Executive,33,null,2022-05-16,28500.00
537,Daya Suri,Other,24,Sales,Sales Executive,33,null,2022-10-16,29500.00
538,Darshan Pillai,Male,23,Sales,Sales Executive,33,null,2022-10-01,29000.00
539,Navya Tripathi,Female,30,Sales,Sales Executive,33,null,2022-05-08,29000.00
540,Kriti Vohra,Female,27,Sales,Cashier,33,null,2022-05-11,21500.00
541,Hemant Sandhu,Male,25,Sales,Cashier,33,null,2022-12-10,21500.00
542,Arjun Khanna,Male,30,Sales,Cashier,33,null,2022-06-06,22500.00
543,Nikhil Shetty,Male,28,Sales,Store Manager,34,null,2023-01-21,71500.00
544,Farhan Khanna,Male,31,Sales,Sales Executive,34,null,2023-01-27,28500.00
545,Kabir Das,Male,32,Sales,Sales Executive,34,null,2023-06-04,29000.00
546,Vidhi Shah,Female,30,Sales,Sales Executive,34,null,2023-01-05,29000.00
547,Divya Chauhan,Female,35,Sales,Sales Executive,34,null,2023-08-28,30000.00
548,Yash Kumar,Male,35,Sales,Sales Executive,34,null,2023-08-21,29500.00
549,Rishabh Hegde,Male,28,Sales,Sales Executive,34,null,2023-08-05,29000.00
550,Charu Nair,Female,34,Sales,Sales Executive,34,null,2023-04-01,28000.00
551,Vivaan Sethi,Male,34,Sales,Sales Executive,34,null,2023-06-20,30000.00
552,Ritvik Rana,Male,32,Sales,Sales Executive,34,null,2023-08-17,27500.00
553,Dev Reddy,Male,33,Sales,Sales Executive,34,null,2023-10-20,27500.00
554,Dev Mathew,Male,35,Sales,Sales Executive,34,null,2023-06-25,29000.00
555,Gaurav Nambiar,Male,33,Sales,Cashier,34,null,2023-11-22,21000.00
556,Ajay Tyagi,Male,34,Sales,Cashier,34,null,2023-11-15,22000.00
557,Ankit Rana,Male,28,Sales,Cashier,34,null,2023-10-20,22000.00
558,Manav Kulkarni,Male,33,Sales,Store Manager,35,null,2023-02-21,72000.00
559,Gauri Srivastava,Female,29,Sales,Sales Executive,35,null,2023-11-26,27000.00
560,Naina Dubey,Female,27,Sales,Sales Executive,35,null,2023-04-17,28500.00
561,Omkar Mahajan,Male,27,Sales,Sales Executive,35,null,2023-11-13,26500.00
562,Avi Iyer,Male,35,Sales,Sales Executive,35,null,2023-01-15,29000.00
563,Ishaan Kapoor,Male,30,Sales,Sales Executive,35,null,2023-09-10,28500.00
564,Ajay Sandhu,Male,29,Sales,Sales Executive,35,null,2023-06-06,28000.00
565,Farhan Sharma,Male,27,Sales,Sales Executive,35,null,2023-03-31,27500.00
566,Avi Singh,Male,34,Sales,Sales Executive,35,null,2023-08-08,28000.00
567,Hemant Srivastava,Male,27,Sales,Sales Executive,35,null,2023-05-06,29000.00
568,Tanvi Roy,Female,27,Sales,Sales Executive,35,null,2023-11-10,27500.00
569,Akhil Sethi,Male,26,Sales,Sales Executive,35,null,2023-01-02,29000.00
570,Akhil Chatterjee,Male,28,Sales,Cashier,35,null,2023-08-29,21500.00
571,Akshay Siddiqui,Male,29,Sales,Cashier,35,null,2023-06-25,21000.00
572,Ojasvi Dubey,Female,26,Sales,Cashier,35,null,2023-01-17,21500.00
573,Yashika Malhotra,Female,30,Sales,Store Manager,36,null,2024-10-04,67500.00
574,Mayank Pai,Male,42,Sales,Sales Executive,36,null,2024-04-16,29500.00
575,Harshil Siddiqui,Male,36,Sales,Sales Executive,36,null,2024-07-07,28500.00
576,Leena Khan,Female,41,Sales,Sales Executive,36,null,2024-08-22,28000.00
577,Rajat Mathew,Male,39,Sales,Sales Executive,36,null,2024-07-09,28500.00
578,Farhan Mirza,Male,35,Sales,Sales Executive,36,null,2024-10-02,29000.00
579,Arjun Krishnan,Male,30,Sales,Sales Executive,36,null,2024-12-19,28000.00
580,Arya Sehgal,Other,38,Sales,Sales Executive,36,null,2024-07-08,29500.00
581,Rajiv Subramanian,Male,41,Sales,Sales Executive,36,null,2024-03-23,28000.00
582,Chirag Nair,Male,26,Sales,Sales Executive,36,null,2024-09-02,27500.00
583,Kriti Rao,Female,35,Sales,Sales Executive,36,null,2024-11-01,28000.00
584,Chhavi Pillai,Female,43,Sales,Sales Executive,36,null,2024-02-02,30500.00
585,Aarohi Mehta,Female,43,Sales,Sales Executive,36,null,2024-07-07,29500.00
586,Mayank Saxena,Male,43,Sales,Sales Executive,36,null,2024-05-02,29000.00
587,Arjun Thakur,Male,44,Sales,Sales Executive,36,null,2024-06-11,29500.00
588,Kavya Sinha,Female,40,Sales,Sales Executive,36,null,2024-03-02,29500.00
589,Rudra Ghosh,Male,42,Sales,Cashier,36,null,2024-06-12,23000.00
590,Manav Tyagi,Male,43,Sales,Cashier,36,null,2024-05-14,23000.00
591,Akhil Hegde,Male,28,Sales,Cashier,36,null,2024-12-31,21000.00
592,Deepika Pandey,Female,38,Sales,Cashier,36,null,2024-04-14,21500.00
593,Samar Mahajan,Male,33,Sales,Store Manager,37,null,2022-01-29,74500.00
594,Charu Jain,Female,33,Sales,Sales Executive,37,null,2022-04-26,29000.00
595,Farhan Raman,Male,29,Sales,Sales Executive,37,null,2022-01-07,28500.00
596,Mayank Chauhan,Male,25,Sales,Sales Executive,37,null,2022-11-01,29000.00
597,Ajay Thakur,Male,24,Sales,Sales Executive,37,null,2022-09-03,28500.00
598,Pari Gill,Female,22,Sales,Sales Executive,37,null,2022-10-13,27000.00
599,Manav Qureshi,Male,24,Sales,Sales Executive,37,null,2022-11-23,28500.00
600,Mahima Dubey,Female,24,Sales,Sales Executive,37,null,2022-08-03,27000.00
601,Tejas Patel,Male,23,Sales,Sales Executive,37,null,2022-12-09,27500.00
602,Arya Prasad,Other,33,Sales,Sales Executive,37,null,2022-04-20,29000.00
603,Yashika Shetty,Female,22,Sales,Sales Executive,37,null,2022-10-29,28500.00
604,Falguni Malhotra,Female,34,Sales,Sales Executive,37,null,2022-05-13,30000.00
605,Leena Mahajan,Female,22,Sales,Sales Executive,37,null,2022-09-17,27000.00
606,Tushar Bansal,Male,25,Sales,Sales Executive,37,null,2022-11-07,27500.00
607,Hitesh Sandhu,Male,34,Sales,Sales Executive,37,null,2022-05-30,28500.00
608,Manav Mukherjee,Male,30,Sales,Cashier,37,null,2023-04-13,22000.00
609,Falguni Raman,Female,35,Sales,Cashier,37,null,2023-04-18,22500.00
610,Kriti Raman,Female,23,Sales,Cashier,37,null,2022-10-21,22000.00
